"Hash","Path"
"D1CC2114254B971901CF40C4B4E44896C6D4FF93","C:\Windows\WinSxS\amd64_microsoft-windows-a..extservice.appxmain_31bf3856ad364e35_10.0.19041.423_none_2cade1bc915dca0d\Microsoft.AsyncTextService.exe"
"3D8F27B684884D690730CD013118ED37AB966773","C:\Windows\WinSxS\amd64_microsoft-windows-a..extservice.appxmain_31bf3856ad364e35_10.0.19041.423_none_2cade1bc915dca0d\f\Microsoft.AsyncTextService.exe"
"E3CF9EB226BB516C7C7E492532D7C660514CF2AF","C:\Windows\WinSxS\amd64_microsoft-windows-a..extservice.appxmain_31bf3856ad364e35_10.0.19041.423_none_2cade1bc915dca0d\r\Microsoft.AsyncTextService.exe"
"85E348FBC9D183D360FFA5CDCEDDE9698029D4F4","C:\Windows\WinSxS\amd64_microsoft-windows-a..l-systemuwplauncher_31bf3856ad364e35_10.0.19041.388_none_e2db95f624afa3f2\SystemUWPLauncher.exe"
"A4D924B7927800F0FD6C81B20F55D951379737A0","C:\Windows\WinSxS\amd64_microsoft-windows-a..l-systemuwplauncher_31bf3856ad364e35_10.0.19041.388_none_e2db95f624afa3f2\f\SystemUWPLauncher.exe"
"09FFA44DD2CE73935B90EA8529843A20650CF5B9","C:\Windows\WinSxS\amd64_microsoft-windows-a..l-systemuwplauncher_31bf3856ad364e35_10.0.19041.388_none_e2db95f624afa3f2\r\SystemUWPLauncher.exe"
"D157FD8AB114C818CB3D1B057B43E8785829A7A1","C:\Windows\WinSxS\amd64_microsoft-windows-a..lity-eoaexperiences_31bf3856ad364e35_10.0.19041.153_none_c283d2cf01b0b7d8\EoAExperiences.exe"
"539EE2C0036BA84D995A58A475D8CEA76DF5172B","C:\Windows\WinSxS\amd64_microsoft-windows-a..lity-eoaexperiences_31bf3856ad364e35_10.0.19041.153_none_c283d2cf01b0b7d8\f\EoAExperiences.exe"
"733E1BDECD727234D75A42D5E068CC4F5B6A2418","C:\Windows\WinSxS\amd64_microsoft-windows-a..lity-eoaexperiences_31bf3856ad364e35_10.0.19041.153_none_c283d2cf01b0b7d8\r\EoAExperiences.exe"
"6ADEC76090CCD309B8C24CAA14F48E960705D6E6","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\AppVDllSurrogate.exe"
"ADF1A5E6618C4AA599F6EABF52AFD15E9CD5F63F","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\AppVNice.exe"
"0012064E9E494CFBCFF0D7E3FED2C50F364BA288","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\AppVShNotify.exe"
"A496D332EADF60FDFCCFBD31450703A67901C00B","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\AppVStreamingUX.exe"
"464B383C00C609B633191FAFC93D72685653C832","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\ScriptRunner.exe"
"5511CDC09B3E5AB22F6A73E75028135A5B2499DC","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\SyncAppvPublishingServer.exe"
"D1AA7F82383A18D34EB55344AE7B42D4877D9DA7","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\f\AppVDllSurrogate.exe"
"5796920C03E66BA22642B4234A71DAD10066EF87","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\f\AppVNice.exe"
"C361396E3FF6CC51EF609CF10E3D3A7C5274B4B4","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\f\AppVShNotify.exe"
"62FA97DFBFFCAB6F988C502C9D37FB87E4C107E4","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\f\AppVStreamingUX.exe"
"5C75C804E504D1B3923972AEBE8362F6B0521228","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\f\ScriptRunner.exe"
"03BDDDE98758054699ACB0A7DB6F39E20BB583CE","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\f\SyncAppvPublishingServer.exe"
"66E097D0BC2D7FEC9438D89BC5054275BA21655D","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\r\AppVDllSurrogate.exe"
"028EC92534CD5B1007337749D1B8E0FF35FECBC6","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\r\AppVNice.exe"
"399014BAF645508C1A2B39C8C9792C42F25D2CDD","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\r\AppVShNotify.exe"
"AE5217801CD80ED18DE027C93E0D7643B2297B0C","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\r\AppVStreamingUX.exe"
"23307DD9E2846E9A2DD6B0F2EFA4658BF54FFB0D","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\r\ScriptRunner.exe"
"AFDBA303D7E2D1FE74290FB3A037C8F44E7D3667","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvclient_31bf3856ad364e35_10.0.19041.488_none_aa427d192714ebd9\r\SyncAppvPublishingServer.exe"
"6303B330F72D0E2DDF0A8561ED9133850C750C8E","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvsystem_31bf3856ad364e35_10.0.19041.84_none_40bd4149a6d52edb\AppVClient.exe"
"51AD9FAFCFA0E1A6AF057DF98EE43E2FEC7AD0A5","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvsystem_31bf3856ad364e35_10.0.19041.84_none_40bd4149a6d52edb\f\AppVClient.exe"
"79317AA5BC1FF7E774AC56D74F90670C04064763","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-appvsystem_31bf3856ad364e35_10.0.19041.84_none_40bd4149a6d52edb\r\AppVClient.exe"
"F06C5CE3E801C30DCEFA0B23B7380049CBFE0C20","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-uevservice_31bf3856ad364e35_10.0.19041.488_none_5b74305189246072\AgentService.exe"
"3A3AD49EAE6C6503AD9403534A31ADF7973ED5BF","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-uevservice_31bf3856ad364e35_10.0.19041.488_none_5b74305189246072\f\AgentService.exe"
"3B684CDA05B8B46EB0E35AEDD7205BE5BAE0ACB8","C:\Windows\WinSxS\amd64_microsoft-windows-a..nagement-uevservice_31bf3856ad364e35_10.0.19041.488_none_5b74305189246072\r\AgentService.exe"
"0E6EF07FE7388A46C422EC3B8986E644CC40F4A1","C:\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.19041.423_none_6c3451a09cba3850\AccountsControlHost.exe"
"39736786D19FBCB9125C2EDC28050F4D027CAB4B","C:\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.19041.423_none_6c3451a09cba3850\f\AccountsControlHost.exe"
"55E616566F04229A81907A17F34D804B4725BCFC","C:\Windows\WinSxS\amd64_microsoft-windows-a..ntscontrol.appxmain_31bf3856ad364e35_10.0.19041.423_none_6c3451a09cba3850\r\AccountsControlHost.exe"
"86A2016F670F2FA0225136939EA7A80A631137F8","C:\Windows\WinSxS\amd64_microsoft-windows-a..packagedcwalauncher_31bf3856ad364e35_10.0.19041.1_none_992adeb39ce930a0\PackagedCWALauncher.exe"
"3C269D472B30E7ED003D9F3BA9BFCE67FFE0E310","C:\Windows\WinSxS\amd64_microsoft-windows-a..perience-ait-static_31bf3856ad364e35_10.0.19041.1_none_e6d5a48c4da284da\aitstatic.exe"
"70D5E23F4DF1947BCC2930CE238088CC9C058095","C:\Windows\WinSxS\amd64_microsoft-windows-a..rarydialog.appxmain_31bf3856ad364e35_10.0.19041.423_none_abd26b7610cb738e\AddSuggestedFoldersToLibraryDialog.exe"
"E8B0BA3F0D14095BD4E482525EFC6976543C51E9","C:\Windows\WinSxS\amd64_microsoft-windows-a..rarydialog.appxmain_31bf3856ad364e35_10.0.19041.423_none_abd26b7610cb738e\f\AddSuggestedFoldersToLibraryDialog.exe"
"DA568AE1E200EB624480952201FD6C07790B528A","C:\Windows\WinSxS\amd64_microsoft-windows-a..rarydialog.appxmain_31bf3856ad364e35_10.0.19041.423_none_abd26b7610cb738e\r\AddSuggestedFoldersToLibraryDialog.exe"
"DBD7D7E8A9AEBD5AA615F5FDC970F9C231A34F0C","C:\Windows\WinSxS\amd64_microsoft-windows-a..roblemstepsrecorder_31bf3856ad364e35_10.0.19041.1_none_90e29eafea574969\psr.exe"
"7B05192630F0C555A3C4945E550A48EF20E47A99","C:\Windows\WinSxS\amd64_microsoft-windows-a..screencontentserver_31bf3856ad364e35_10.0.19041.1_none_bd38794249e3d110\LockScreenContentServer.exe"
"D979A1ABFFD7329C03FA4F93D13883616989D8B7","C:\Windows\WinSxS\amd64_microsoft-windows-a..t-bytecodegenerator_31bf3856ad364e35_10.0.19041.1_none_9613f8b833f2e8f1\ByteCodeGenerator.exe"
"41A97E9B7539127A8D513C36A3F683E2E5968437","C:\Windows\WinSxS\amd64_microsoft-windows-aarsvc_31bf3856ad364e35_10.0.19041.423_none_40fb929e0419e99b\agentactivationruntimestarter.exe"
"36E0569E49BCD44FA8E31E90780AAD3F5A08394A","C:\Windows\WinSxS\amd64_microsoft-windows-aarsvc_31bf3856ad364e35_10.0.19041.423_none_40fb929e0419e99b\f\agentactivationruntimestarter.exe"
"91CF798184DD6C554E54073A6FABDB813AEF22DC","C:\Windows\WinSxS\amd64_microsoft-windows-aarsvc_31bf3856ad364e35_10.0.19041.423_none_40fb929e0419e99b\r\agentactivationruntimestarter.exe"
"3E38480E52434F1E193D9C84B8BDC133C4BD10C2","C:\Windows\WinSxS\amd64_microsoft-windows-acluifilefoldercomtool_31bf3856ad364e35_10.0.19041.1_none_0e40322ba49953c6\cacls.exe"
"7CD0744778A42001BCCE2652A2EB1009AC9CF598","C:\Windows\WinSxS\amd64_microsoft-windows-advancedtaskmanager_31bf3856ad364e35_10.0.19041.84_none_a689f818199cbaf8\LaunchTM.exe"
"D5519FEE10324AEFEF6AAB144416513C966541C5","C:\Windows\WinSxS\amd64_microsoft-windows-advancedtaskmanager_31bf3856ad364e35_10.0.19041.84_none_a689f818199cbaf8\Taskmgr.exe"
"4D872E2BE113F165455FD581CE44D2C77FFB23CC","C:\Windows\WinSxS\amd64_microsoft-windows-advancedtaskmanager_31bf3856ad364e35_10.0.19041.84_none_a689f818199cbaf8\f\Taskmgr.exe"
"EE625AFF27D9FCF0E5E507B7F101BBDAF9FE61D0","C:\Windows\WinSxS\amd64_microsoft-windows-advancedtaskmanager_31bf3856ad364e35_10.0.19041.84_none_a689f818199cbaf8\r\Taskmgr.exe"
"70A182F68431763A533BCD695B2E01CD29FE4FF1","C:\Windows\WinSxS\amd64_microsoft-windows-alg_31bf3856ad364e35_10.0.19041.1_none_5eda5fa3fa7c0fb7\alg.exe"
"3A0E42D535F9108D24BB9A390B939B4204DA4770","C:\Windows\WinSxS\amd64_microsoft-windows-analog-facefodhandler_31bf3856ad364e35_10.0.19041.1_none_604b329da953cf68\FaceFodUninstaller.exe"
"395580D657EDBB876D1894B1E339D0B68524D978","C:\Windows\WinSxS\amd64_microsoft-windows-appidcore_31bf3856ad364e35_10.0.19041.488_none_0ca0df8f1552db63\appidtel.exe"
"F3D435551DCBFF64C20A5CE7DFEB691B30999B80","C:\Windows\WinSxS\amd64_microsoft-windows-appidcore_31bf3856ad364e35_10.0.19041.488_none_0ca0df8f1552db63\f\appidtel.exe"
"F8C24F6B869108E0552A42BCF422C9F28E7BE3C0","C:\Windows\WinSxS\amd64_microsoft-windows-appidcore_31bf3856ad364e35_10.0.19041.488_none_0ca0df8f1552db63\r\appidtel.exe"
"05B7FA4ED9DA087754029EDAB5A94A9BB0FC87EA","C:\Windows\WinSxS\amd64_microsoft-windows-appid_31bf3856ad364e35_10.0.19041.488_none_351c164a11153bc8\appidcertstorecheck.exe"
"56D2EEE8A677FD225FCCD666B732F8F7BA71DF3F","C:\Windows\WinSxS\amd64_microsoft-windows-appid_31bf3856ad364e35_10.0.19041.488_none_351c164a11153bc8\appidpolicyconverter.exe"
"201FCC12960467EAC3780BF0A70B4912524991A7","C:\Windows\WinSxS\amd64_microsoft-windows-appid_31bf3856ad364e35_10.0.19041.488_none_351c164a11153bc8\f\appidcertstorecheck.exe"
"57C5D230E0C7F015865EB82CCE4309027C8542DB","C:\Windows\WinSxS\amd64_microsoft-windows-appid_31bf3856ad364e35_10.0.19041.488_none_351c164a11153bc8\f\appidpolicyconverter.exe"
"8AEC254396E72BA21E12F11032A0543719C42114","C:\Windows\WinSxS\amd64_microsoft-windows-appid_31bf3856ad364e35_10.0.19041.488_none_351c164a11153bc8\r\appidcertstorecheck.exe"
"0956985EFEC391A3AE9FB7A3A2CDF16B8F2BFF55","C:\Windows\WinSxS\amd64_microsoft-windows-appid_31bf3856ad364e35_10.0.19041.488_none_351c164a11153bc8\r\appidpolicyconverter.exe"
"E486E7F49173DC2A98B90485BDC378952DBA91CB","C:\Windows\WinSxS\amd64_microsoft-windows-appmanagement-appvwow_31bf3856ad364e35_10.0.19041.488_none_9109d2465154b4e5\mavinject.exe"
"154F7BE464CA5DA8D92C9A913A8B410D4768FAF2","C:\Windows\WinSxS\amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.488_none_da7bab6e43e89cfe\ApplySettingsTemplateCatalog.exe"
"1AFCFD06ED73B5FB9951D7FD799CFD2E945AEC61","C:\Windows\WinSxS\amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.488_none_da7bab6e43e89cfe\Microsoft.Uev.CscUnpinTool.exe"
"FB69E81B5D252152630D3F1B6426FEF4DE3FC2EE","C:\Windows\WinSxS\amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.488_none_da7bab6e43e89cfe\Microsoft.Uev.SyncController.exe"
"73FEB9C5E827548E309DC69A14E833F7F13F2EF1","C:\Windows\WinSxS\amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.488_none_da7bab6e43e89cfe\UevAgentPolicyGenerator.exe"
"87219685412BD05E56DAE1162108087872DB5357","C:\Windows\WinSxS\amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.488_none_da7bab6e43e89cfe\UevAppMonitor.exe"
"A773267945FB049F756A0133335C454FCE18C380","C:\Windows\WinSxS\amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.488_none_da7bab6e43e89cfe\UevTemplateBaselineGenerator.exe"
"E033B9E3A1208F72D47331ECA3D2BBB7E3F264AB","C:\Windows\WinSxS\amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.488_none_da7bab6e43e89cfe\UevTemplateConfigItemGenerator.exe"
"C4CB457691411978122BF8433E4D3F6F74EE29F7","C:\Windows\WinSxS\amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.488_none_da7bab6e43e89cfe\f\ApplySettingsTemplateCatalog.exe"
"75FE21D19AC898CEEC199F8539D1D85A1296F172","C:\Windows\WinSxS\amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.488_none_da7bab6e43e89cfe\f\Microsoft.Uev.CscUnpinTool.exe"
"A67C64C6330665F0EF7F4667973739A4A00E0106","C:\Windows\WinSxS\amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.488_none_da7bab6e43e89cfe\r\ApplySettingsTemplateCatalog.exe"
"34CA6E5DA0CCA0707C58A6657A89F55A056C1024","C:\Windows\WinSxS\amd64_microsoft-windows-appmanagement-uevagent_31bf3856ad364e35_10.0.19041.488_none_da7bab6e43e89cfe\r\Microsoft.Uev.CscUnpinTool.exe"
"42A180444455E684B76413E328196F2C867B9490","C:\Windows\WinSxS\amd64_microsoft-windows-apprep-chxapp.appxmain_31bf3856ad364e35_10.0.19041.423_none_15f557c171018574\CHXSmartScreen.exe"
"4B566D442D9188BD001E3632744ED066B7EFC6E7","C:\Windows\WinSxS\amd64_microsoft-windows-apprep-chxapp.appxmain_31bf3856ad364e35_10.0.19041.423_none_15f557c171018574\f\CHXSmartScreen.exe"
"1ADF3D65666D0D367502ED4FFC3EC2BC72BB8A25","C:\Windows\WinSxS\amd64_microsoft-windows-apprep-chxapp.appxmain_31bf3856ad364e35_10.0.19041.423_none_15f557c171018574\r\CHXSmartScreen.exe"
"ACC6E726A5683A528EE27F9C2F921F3DE0FF9202","C:\Windows\WinSxS\amd64_microsoft-windows-appresolverux.appxmain_31bf3856ad364e35_10.0.19041.423_none_df344b9fe5390f25\AppResolverUX.exe"
"3F374F89636876C76CEB9DF23C752B81714FBE6F","C:\Windows\WinSxS\amd64_microsoft-windows-appresolverux.appxmain_31bf3856ad364e35_10.0.19041.423_none_df344b9fe5390f25\f\AppResolverUX.exe"
"F4F1A3AF9B1624B743C5356BC42AF9407CDA8650","C:\Windows\WinSxS\amd64_microsoft-windows-appresolverux.appxmain_31bf3856ad364e35_10.0.19041.423_none_df344b9fe5390f25\r\AppResolverUX.exe"
"68010BD329625168F4C98BA14A0A693CBC6C3EEC","C:\Windows\WinSxS\amd64_microsoft-windows-appx-deployment-server_31bf3856ad364e35_10.0.19041.508_none_3f75d572155509ea\ApplyTrustOffline.exe"
"6E4B4F5431B450756378964CC0A730CD75120FF7","C:\Windows\WinSxS\amd64_microsoft-windows-appx-deployment-server_31bf3856ad364e35_10.0.19041.508_none_3f75d572155509ea\CustomInstallExec.exe"
"B19341E7DAFCA7083CDAEFE43968984C369B4D0C","C:\Windows\WinSxS\amd64_microsoft-windows-appx-deployment-server_31bf3856ad364e35_10.0.19041.508_none_3f75d572155509ea\f\ApplyTrustOffline.exe"
"EF10D8819A575BC6F51AE77052943D3B98FFFA91","C:\Windows\WinSxS\amd64_microsoft-windows-appx-deployment-server_31bf3856ad364e35_10.0.19041.508_none_3f75d572155509ea\f\CustomInstallExec.exe"
"E2187F23B7DB928132C3FF514D2F5BD89EF867A2","C:\Windows\WinSxS\amd64_microsoft-windows-appx-deployment-server_31bf3856ad364e35_10.0.19041.508_none_3f75d572155509ea\r\ApplyTrustOffline.exe"
"EBEFC807A8FF379C79DF62C27F60C493B3079AD1","C:\Windows\WinSxS\amd64_microsoft-windows-appx-deployment-server_31bf3856ad364e35_10.0.19041.508_none_3f75d572155509ea\r\CustomInstallExec.exe"
"45A1BEEE176F092CDAD1384D82EFDBDD4589C41E","C:\Windows\WinSxS\amd64_microsoft-windows-atbroker_31bf3856ad364e35_10.0.19041.1_none_8591bd54bdb2be6f\AtBroker.exe"
"B8337FA20077A2C6DB7D01CCC18E328A91255745","C:\Windows\WinSxS\amd64_microsoft-windows-attrib_31bf3856ad364e35_10.0.19041.1_none_687f28352b92068b\attrib.exe"
"B376962AB87262A0C2FE5231688B49BDB080583A","C:\Windows\WinSxS\amd64_microsoft-windows-at_31bf3856ad364e35_10.0.19041.1_none_02f2b1ed23420c30\at.exe"
"A1E284FC2C001A890BE1521DD4E6A8ED36833BC1","C:\Windows\WinSxS\amd64_microsoft-windows-audio-audiocore_31bf3856ad364e35_10.0.19041.508_none_54c64b6b434ccd3b\audiodg.exe"
"0988B024C8EB8A78A8C3C543205E148A58855A83","C:\Windows\WinSxS\amd64_microsoft-windows-audio-audiocore_31bf3856ad364e35_10.0.19041.508_none_54c64b6b434ccd3b\SpatialAudioLicenseSrv.exe"
"F1731214B9B0289D84F051F29B323ECCDFFC7C9A","C:\Windows\WinSxS\amd64_microsoft-windows-audio-audiocore_31bf3856ad364e35_10.0.19041.508_none_54c64b6b434ccd3b\f\audiodg.exe"
"80A95975A2B956808BEDB233E0C7D086E9B37CBE","C:\Windows\WinSxS\amd64_microsoft-windows-audio-audiocore_31bf3856ad364e35_10.0.19041.508_none_54c64b6b434ccd3b\f\SpatialAudioLicenseSrv.exe"
"8C7B164506AE7632AC49BAED062396B99DBB79A2","C:\Windows\WinSxS\amd64_microsoft-windows-audio-audiocore_31bf3856ad364e35_10.0.19041.508_none_54c64b6b434ccd3b\r\audiodg.exe"
"8F4AB65673A4967E1DBCF044E097C3A8138DE4ED","C:\Windows\WinSxS\amd64_microsoft-windows-audio-audiocore_31bf3856ad364e35_10.0.19041.508_none_54c64b6b434ccd3b\r\SpatialAudioLicenseSrv.exe"
"56F9639C87C4D9E08C92D115F4EF7955697FE77D","C:\Windows\WinSxS\amd64_microsoft-windows-audio-volumecontrol_31bf3856ad364e35_10.0.19041.1_none_7c197eeaa6d7861f\SndVol.exe"
"FBF39A288FC46CBF0620CFD297395A8FB4FBCDAD","C:\Windows\WinSxS\amd64_microsoft-windows-authentication-logonui_31bf3856ad364e35_10.0.19041.1_none_1b8420121296312d\LogonUI.exe"
"B23B32225CEDB14AA43524EA9E00BDFDD61C6080","C:\Windows\WinSxS\amd64_microsoft-windows-autochkconfigurator_31bf3856ad364e35_10.0.19041.1_none_ceb3891c2721fc43\chkntfs.exe"
"7747FEEDE7C2390CB4D2416B5DC85735AA95E04C","C:\Windows\WinSxS\amd64_microsoft-windows-autochk_31bf3856ad364e35_10.0.19041.1_none_97e4facd611ea96a\autochk.exe"
"674FCB573252A4DEAEAA7DAB2F2E7EE3414A04E7","C:\Windows\WinSxS\amd64_microsoft-windows-autofmt_31bf3856ad364e35_10.0.19041.1_none_9be54a615e8b9e53\autofmt.exe"
"F1B01909A9DD82787D96494DCEEF4387B90DC453","C:\Windows\WinSxS\amd64_microsoft-windows-axinstallservice_31bf3856ad364e35_10.0.19041.388_none_b4d552fdcfdb3cf2\AxInstUI.exe"
"20E579D46C68A9046FA6D6D84F789FF168C52549","C:\Windows\WinSxS\amd64_microsoft-windows-axinstallservice_31bf3856ad364e35_10.0.19041.388_none_b4d552fdcfdb3cf2\f\AxInstUI.exe"
"4A279E334AAC75697FB6773762C7A2A534270099","C:\Windows\WinSxS\amd64_microsoft-windows-axinstallservice_31bf3856ad364e35_10.0.19041.388_none_b4d552fdcfdb3cf2\r\AxInstUI.exe"
"ED64E0E8583203C5C8A9FB382E377874B9527D18","C:\Windows\WinSxS\amd64_microsoft-windows-b..environment-windows_31bf3856ad364e35_10.0.19041.488_none_47089d28ebb88ddb\winresume.exe"
"F99452F8A78ACBDCB3E1FCEB1C2F981FC535F958","C:\Windows\WinSxS\amd64_microsoft-windows-b..environment-windows_31bf3856ad364e35_10.0.19041.488_none_47089d28ebb88ddb\f\winresume.exe"
"E3DA8CC624CB8036F7DC481398BAE9980CF8FC4F","C:\Windows\WinSxS\amd64_microsoft-windows-b..environment-windows_31bf3856ad364e35_10.0.19041.488_none_47089d28ebb88ddb\r\winresume.exe"
"B1A125DEACB9B549545C0BB77097DD2A00AA8DD9","C:\Windows\WinSxS\amd64_microsoft-windows-b..iondata-cmdlinetool_31bf3856ad364e35_10.0.19041.1_none_3e1c0a49448926c6\bcdedit.exe"
"C65466640BD627F40C67C7BA07814BCAE4B69E2F","C:\Windows\WinSxS\amd64_microsoft-windows-b..ment-bootsectortool_31bf3856ad364e35_10.0.19041.1_none_c27f721834e813f5\bootsect.exe"
"9498F2B9F8DEBFA894CD8BFA016190060F7A4460","C:\Windows\WinSxS\amd64_microsoft-windows-b..ment-windows-minwin_31bf3856ad364e35_10.0.19041.488_none_2dbbac595aec7e52\winload.exe"
"B3F5EDFB66637BDB477C682FDA264C1D7BE4D1A8","C:\Windows\WinSxS\amd64_microsoft-windows-b..ment-windows-minwin_31bf3856ad364e35_10.0.19041.488_none_2dbbac595aec7e52\f\winload.exe"
"D2F10B62E64CAE7151D2B992AAA933C5205E4BC8","C:\Windows\WinSxS\amd64_microsoft-windows-b..ment-windows-minwin_31bf3856ad364e35_10.0.19041.488_none_2dbbac595aec7e52\r\winload.exe"
"361F4FA0AC1F35043B3DE941BEAB5EED375668B9","C:\Windows\WinSxS\amd64_microsoft-windows-b..nfrastructurebghost_31bf3856ad364e35_10.0.19041.1_none_26e3edd6087852fc\backgroundTaskHost.exe"
"CA4A0DCDDA069B73AA64DF615237E4F40B8F33CE","C:\Windows\WinSxS\amd64_microsoft-windows-b..onment-core-tcbboot_31bf3856ad364e35_10.0.19041.508_none_dea30bada796a8c4\tcblaunch.exe"
"7DB644B4FF2302234901842D66D7C558FFA015DB","C:\Windows\WinSxS\amd64_microsoft-windows-b..onment-core-tcbboot_31bf3856ad364e35_10.0.19041.508_none_dea30bada796a8c4\f\tcblaunch.exe"
"64DD39F2BC12E21E47FB9FC04BAF31600034DDDE","C:\Windows\WinSxS\amd64_microsoft-windows-b..onment-core-tcbboot_31bf3856ad364e35_10.0.19041.508_none_dea30bada796a8c4\r\tcblaunch.exe"
"9498F2B9F8DEBFA894CD8BFA016190060F7A4460","C:\Windows\WinSxS\amd64_microsoft-windows-b..vironment-os-loader_31bf3856ad364e35_10.0.19041.488_none_38f6c030cb94d00a\winload.exe"
"ED64E0E8583203C5C8A9FB382E377874B9527D18","C:\Windows\WinSxS\amd64_microsoft-windows-b..vironment-os-loader_31bf3856ad364e35_10.0.19041.488_none_38f6c030cb94d00a\winresume.exe"
"B3F5EDFB66637BDB477C682FDA264C1D7BE4D1A8","C:\Windows\WinSxS\amd64_microsoft-windows-b..vironment-os-loader_31bf3856ad364e35_10.0.19041.488_none_38f6c030cb94d00a\f\winload.exe"
"F99452F8A78ACBDCB3E1FCEB1C2F981FC535F958","C:\Windows\WinSxS\amd64_microsoft-windows-b..vironment-os-loader_31bf3856ad364e35_10.0.19041.488_none_38f6c030cb94d00a\f\winresume.exe"
"D2F10B62E64CAE7151D2B992AAA933C5205E4BC8","C:\Windows\WinSxS\amd64_microsoft-windows-b..vironment-os-loader_31bf3856ad364e35_10.0.19041.488_none_38f6c030cb94d00a\r\winload.exe"
"E3DA8CC624CB8036F7DC481398BAE9980CF8FC4F","C:\Windows\WinSxS\amd64_microsoft-windows-b..vironment-os-loader_31bf3856ad364e35_10.0.19041.488_none_38f6c030cb94d00a\r\winresume.exe"
"FD7B75D56383B1480CF65EDFC134221999894746","C:\Windows\WinSxS\amd64_microsoft-windows-b..vironment-servicing_31bf3856ad364e35_10.0.19041.1_none_dc058eb644f1f90b\bfsvc.exe"
"5DB7F5064DE9E7FA2CFF0EFA6F9BF14C58ABCAF9","C:\Windows\WinSxS\amd64_microsoft-windows-bcdboot-cmdlinetool_31bf3856ad364e35_10.0.19041.1_none_1746f218dd81ed09\bcdboot.exe"
"5539CAEE2084539FDD9ACEF138AB1DBB5DD12324","C:\Windows\WinSxS\amd64_microsoft-windows-bioenrollment.appxmain_31bf3856ad364e35_10.0.19041.488_none_de3659c254f6d948\BioEnrollmentHost.exe"
